date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,initial_purchase_kwh,final_purchase_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtail_kwh,start_soc_kwh,end_soc_kwh
2025-07-03,62033.26482595067,0.0,15694.302240211673,77727.56706616234,82713.47707609984,82713.47707609984,1972.212491959869,23263.82746618494,18794.97424394529,456.41741248671485,10421.763394446287,10475.90339851797
2025-07-04,32797.596130483245,0.0,0.0,32797.596130483245,55676.17194234162,55676.17194234162,0.0,14220.983625036279,11227.30979494556,23801.63064558424,10475.90339851797,10800.0
2025-07-05,26750.49418655447,0.0,0.0,26750.49418655447,46478.34955875075,46478.34955875075,0.0,21006.272490046555,17015.080716937708,13697.077818975235,10800.0,10800.0
2025-07-06,52240.78146138528,0.0,94795.51636500131,147036.29782638658,70833.2266912006,70833.2266912006,12067.416001694219,18414.494791834186,15461.59450454276,153.76085560340744,10800.0,10193.495863158805
2025-07-07,63432.61080733397,0.0,1785.3331048689777,65217.94391220295,85962.62742685532,85962.62742685532,252.62687495108264,19580.274485106333,15540.766518236034,8766.263568269453,10193.495863158805,10548.224546158914
2025-07-08,63234.56640812075,0.0,3816.6047309717933,67051.17113909255,85311.10343581645,85311.10343581645,439.1593031232597,22208.287551642592,17762.11500837352,5732.703179003971,10548.224546158914,10800.0
2025-07-09,62865.967078437316,0.0,390.85446646913965,63256.82154490645,84678.81380261714,84678.81380261714,45.35808922590968,20506.574775152476,16610.325567873508,6769.197667897428,10800.0,10800.0
2025-07-10,61953.35272520504,0.0,1180.2744505381083,63133.627175743146,83914.99766290779,83914.99766290779,138.63048994444694,22157.685097052432,17947.724928612468,6990.044601078935,10800.0,10800.0
2025-07-11,36347.950433929625,0.0,0.0,36347.950433929625,60104.52873864203,60104.52873864203,0.0,16158.029356437168,13088.003778714112,24515.726010918966,10800.0,10800.0
2025-07-12,29848.22504642514,0.0,0.0,29848.22504642514,50415.496192430044,50415.496192430044,0.0,19019.58728514172,15405.865700964794,15717.531274919787,10800.0,10800.0
2025-07-13,50000.36964019657,0.0,31971.21756593262,81971.58720612919,70138.3686739565,70138.3686739565,3961.864499021279,21546.91791637335,17718.785378836074,1004.3802354404957,10800.0,10504.686814918146
2025-07-14,59678.68363764543,0.0,757.307116209946,60435.990753855374,81092.86897875206,81092.86897875206,88.99748175378522,21111.28153409653,16834.356176044523,5097.261885787179,10504.686814918146,10800.0
2025-07-15,61486.89117280779,0.0,0.0,61486.89117280779,83436.16585093879,83436.16585093879,0.0,20153.79001830807,16324.56991482954,6857.895164126923,10800.0,10800.0
2025-07-16,61367.100656024864,0.0,658.1511877154828,62025.25184374035,82118.8931874215,82118.8931874215,78.45196221483843,20903.067116269012,16931.4843641779,6091.199014211905,10800.0,10800.0
2025-07-17,60532.60733652512,0.0,0.0,60532.60733652512,81938.84631723355,81938.84631723355,0.0,22796.035782756397,18464.788984032686,4887.183451843177,10800.0,10800.0
2025-07-18,36624.68937995234,0.0,0.0,36624.68937995234,61513.54003698185,61513.54003698185,0.0,15431.164411763935,12499.243173528794,27307.37069874671,10800.0,10800.0
2025-07-19,30037.77368035211,0.0,0.0,30037.77368035211,51415.66179844331,51415.66179844331,0.0,17997.81707280608,14578.231828972926,20813.257504610156,10800.0,10800.0
2025-07-20,50226.361236374694,0.0,54392.9865931172,104619.34782949189,68594.41677180218,68594.41677180218,6800.359605330628,17331.173414391407,14142.81666209539,116.4414081701309,10800.0,10683.815337290724
2025-07-21,61172.53641581829,0.0,0.0,61172.53641581829,82166.6087852024,82166.6087852024,0.0,22164.35049127017,17848.55770149049,3861.066645422728,10683.815337290724,10800.0
2025-07-22,63240.711332449704,0.0,25.260505199854887,63265.97183764956,85258.47942514849,85258.47942514849,2.9615458350260724,20296.975590682094,16440.550228452496,7609.870992087239,10800.0,10800.0
2025-07-23,61705.595171290945,0.0,0.0,61705.595171290945,83867.19708827834,83867.19708827834,0.0,21840.899044239293,17691.128225833832,5500.879153206204,10800.0,10800.0
2025-07-24,62782.30104817738,0.0,0.0,62782.30104817738,84669.1560135299,84669.1560135299,0.0,19939.546797661438,16151.032906105775,7264.1701219742245,10800.0,10800.0
2025-07-25,35235.721920890224,0.0,0.0,35235.721920890224,59217.94536309521,59217.94536309521,0.0,15477.530797936462,12536.79994632853,29771.89494482061,10800.0,10800.0
2025-07-26,30403.60816882562,0.0,0.0,30403.60816882562,51548.404595930384,51548.404595930384,0.0,18525.228964269132,15005.435461058003,19559.51952605259,10800.0,10800.0
2025-07-27,54900.34111689523,0.0,30742.23468537359,85642.57580226882,74404.58938764094,74404.58938764094,3879.3958061482417,20196.187111209387,16358.9115600796,761.5198426593936,10800.0,10800.0
2025-07-28,63620.53857602218,0.0,0.0,63620.53857602218,85094.82479298428,85094.82479298428,0.0,21571.497183015308,17472.912718242405,3041.3630948780365,10800.0,10800.0
2025-07-29,66492.11958570869,0.0,0.0,66492.11958570869,89367.37810669222,89367.37810669222,0.0,20324.04047361692,16462.472783629706,9436.564466705004,10800.0,10800.0
2025-07-30,65819.13927243455,0.0,0.0,65819.13927243455,88084.1530479903,88084.1530479903,0.0,20741.703971866904,16800.78021721219,10039.97524333559,10800.0,10800.0
2025-07-31,64789.302231499074,0.0,0.0,64789.302231499074,87706.07504782807,87706.07504782807,0.0,20667.2891582285,16740.50421816508,9084.29384109799,10800.0,10800.0
2025-08-01,33741.7504447905,0.0,0.0,33741.7504447905,57187.63182307841,57187.63182307841,0.0,15337.153682128164,12423.094482523815,33022.2129568074,10800.0,10800.0
2025-08-02,29372.901592886083,0.0,0.0,29372.901592886083,50774.448268010914,50774.448268010914,0.0,18025.377453213943,14600.5557371033,26422.60161856694,10800.0,10800.0
2025-08-03,54471.88509983615,0.0,1289.6011448128068,55761.48624464896,75701.87730737499,75701.87730737499,154.22638329154506,19163.29097987865,15587.110792099409,9440.443519553959,10800.0,10727.949890669222
2025-08-04,59318.765445864585,0.0,0.0,59318.765445864585,81196.24312699016,81196.24312699016,0.0,17857.64127025574,14399.844330509452,12322.79110391055,10727.949890669222,10800.0
2025-08-05,58984.60333381807,0.0,0.0,58984.60333381807,80956.27768357248,80956.27768357248,0.0,18572.412999490058,15043.654529586947,12275.209480336038,10800.0,10800.0
2025-08-06,58836.89196161827,0.0,0.0,58836.89196161827,79740.04708087866,79740.04708087866,0.0,19270.600183691513,15609.186148790124,7964.233779310614,10800.0,10800.0
2025-08-07,58221.33062577261,0.0,30.580956047091906,58251.9115818197,79895.69646880677,79895.69646880677,3.5106137122135124,19322.807786619633,15651.474307161905,12839.888353061255,10800.0,10800.0
2025-08-08,30122.108789635884,0.0,0.0,30122.108789635884,52169.170979101276,52169.170979101276,0.0,17656.639869987182,14301.87829468962,33039.23815380373,10800.0,10800.0
2025-08-09,27369.82357431081,0.0,0.0,27369.82357431081,47300.65622846764,47300.65622846764,0.0,18861.014382767848,15277.421650041955,24795.134495741753,10800.0,10800.0
2025-08-10,51152.40150887845,0.0,7965.408263215037,59117.80977209349,68740.03510928522,68740.03510928522,915.1792807533603,21839.495761935326,17689.99156716761,201.09114527086206,10800.0,10800.0
2025-08-11,55920.921918166016,0.0,251.8718538282845,56172.7937719943,77001.0228125487,77001.0228125487,28.482625107801027,19957.538245563694,16165.605978906591,8676.31983766607,10800.0,10800.0
2025-08-12,56138.25404752771,0.0,68.41258978544323,56206.66663731316,76416.67011329051,76416.67011329051,8.129500201853716,20048.4002208823,16239.20417891466,4855.059921524721,10800.0,10800.0
2025-08-13,56554.750629758644,0.0,206.06292827358664,56760.813558032234,77532.43341136837,77532.43341136837,23.78518246362171,18835.23755214333,15256.542417236094,7856.544008924752,10800.0,10800.0
2025-08-14,55570.71418562551,0.0,324.68114827701027,55895.395333902525,76098.7148151256,76098.7148151256,38.49799835851627,21015.915027852137,17022.891172560234,6217.897974858874,10800.0,10800.0
2025-08-15,29729.271613068762,0.0,0.0,29729.271613068762,50909.37694853969,50909.37694853969,0.0,17982.80190205056,14566.069540660952,30332.917703816747,10800.0,10800.0
2025-08-16,26413.004192526256,0.0,0.0,26413.004192526256,45974.405808903015,45974.405808903015,0.0,19482.394910095565,15780.73987717741,25343.470409318194,10800.0,10800.0
2025-08-17,49129.81426916749,0.0,14179.045018138437,63308.859287305924,66781.83000580323,66781.83000580323,2095.4761952655163,22411.03674530104,18228.29669212728,1529.1725312283352,10800.0,10716.270079518406
2025-08-18,54505.992967891565,0.0,860.3898352297823,55366.38280312135,74441.87401578558,74441.87401578558,102.20666272656422,20596.505489721785,16607.812518241215,6161.272090364919,10716.270079518406,10800.0
2025-08-19,54476.528803788424,0.0,1128.7162215279056,55605.245025316326,74462.87391127892,74462.87391127892,132.58765754768626,19873.771779541505,16097.75514142862,6501.784880713728,10800.0,10800.0
2025-08-20,54928.899398817724,0.0,13561.90664861502,68490.80604743275,74075.29664475078,74075.29664475078,2001.9059520013625,21454.080009342088,17377.804807567103,1350.2363283104996,10800.0,10800.0
2025-08-21,55228.27367110997,0.0,156.78312947796255,55385.05680058793,76420.1387670453,76420.1387670453,19.116396936897218,19323.35846726216,15651.920358482344,6923.398571869049,10800.0,10800.0
2025-08-22,28706.402221613876,0.0,0.0,28706.402221613876,49338.584055089756,49338.584055089756,0.0,18298.53762687095,14821.815477765474,24631.292505984282,10800.0,10800.0
2025-08-23,25734.36965953501,0.0,0.0,25734.36965953501,45742.69113413156,45742.69113413156,0.0,19770.14311000357,16013.81591910289,19456.35779323088,10800.0,10800.0
2025-08-24,49175.802569892774,0.0,25901.162287749692,75076.96485764247,67357.09478410722,67357.09478410722,3569.9372556120193,22315.70718920886,18196.251483080297,3073.9868502573436,10800.0,10666.079266865418
2025-08-25,54400.93160338494,0.0,17822.399069517713,72223.33067290265,73899.7076719449,73899.7076719449,2108.5844699288355,20425.270456461327,16423.940409912546,1233.8750786582834,10666.079266865418,10800.0
2025-08-26,54784.07988318258,0.0,114.4223714779573,54898.50225466054,76041.81354342373,76041.81354342373,13.496319060433962,20803.856777286415,16851.12398960199,6573.758691466412,10800.0,10800.0
2025-08-27,54437.58161979225,0.0,235.38814703536707,54672.96976682761,74934.33522580005,74934.33522580005,28.851873237364202,22096.265683395664,17897.97520355049,2850.7477525255945,10800.0,10800.0
2025-08-28,54562.867078096744,0.0,8563.57389472531,63126.440972822056,74829.21711948606,74829.21711948606,1043.9017169808944,21267.731329382303,17254.51971717685,1092.1122409281725,10800.0,10769.269621803129
2025-08-29,28935.700765389804,0.0,0.0,28935.700765389804,49934.59704062355,49934.59704062355,0.0,18840.22406824105,15232.924154898066,23772.07677728057,10769.269621803129,10800.0
2025-08-30,26315.38753507459,0.0,0.0,26315.38753507459,45887.46952255385,45887.46952255385,0.0,19578.092949395388,15858.255289010263,23654.912028835395,10800.0,10800.0
2025-08-31,47385.356042162355,0.0,42733.816797098036,90119.1728392604,65039.57620411225,65039.57620411225,5605.665965810262,19294.24134730643,15692.768318183607,397.1460574663487,10800.0,10728.40797014956
2025-09-01,48566.52748286993,0.0,0.0,48566.52748286993,75328.39905683414,75328.39905683414,0.0,17237.12189483443,13897.635907950493,18414.778536616865,10728.40797014956,10800.0
2025-09-02,45637.816061854246,0.0,0.0,45637.816061854246,71287.20226154142,71287.20226154142,0.0,20002.734630952575,16202.215051071584,13428.926831660423,10800.0,10800.0
2025-09-03,47256.9671027443,0.0,0.0,47256.9671027443,71553.20149961,71553.20149961,0.0,17706.33753919469,14342.1334067477,12641.280117163016,10800.0,10800.0
2025-09-04,45564.349184910774,0.0,0.0,45564.349184910774,70175.63474739811,70175.63474739811,0.0,19657.913738978645,15922.910128572701,12515.065586992176,10800.0,10800.0
2025-09-05,24896.226657712716,0.0,0.0,24896.226657712716,49508.538969367524,49508.538969367524,0.0,14414.34888207817,11675.62259448331,39945.551015106,10800.0,10800.0
2025-09-06,20959.90456471587,0.0,0.0,20959.90456471587,42915.99875310025,42915.99875310025,0.0,17289.363962269614,14004.384809438388,31909.935900269033,10800.0,10800.0
2025-09-07,35910.98758264026,0.0,21953.30463938295,57864.29222202321,55929.57372294317,55929.57372294317,3517.3735343185804,19886.821474306475,16108.325394188245,707.4675604768624,10800.0,10800.0
2025-09-08,42043.79753256892,0.0,2991.481817364169,45035.27934993309,64853.673814507376,64853.673814507376,456.12286610721486,21208.968675631182,17179.264627261255,1884.5230989113406,10800.0,10800.0
2025-09-09,42804.09613330316,0.0,62.02298720000055,42866.11912050316,66346.71671676921,66346.71671676921,9.099616666666748,19602.21317162861,15877.792669019176,9528.561564159774,10800.0,10800.0
2025-09-10,42221.32528180398,0.0,13281.440720682189,55502.76600248617,64493.02924419422,64493.02924419422,2168.2462576519847,19871.08391211474,16095.577968812937,1569.7709085444076,10800.0,10800.0
2025-09-11,42821.72546539968,0.0,0.0,42821.72546539968,67441.41390438614,67441.41390438614,0.0,20537.84998659988,16635.658489145906,10043.136623598826,10800.0,10800.0
2025-09-12,24634.404697841783,0.0,0.0,24634.404697841783,48919.0088290859,48919.0088290859,0.0,14403.218178403815,11666.606724507088,34630.74117518917,10800.0,10800.0
2025-09-13,19872.165083530836,0.0,0.0,19872.165083530836,41428.05825786092,41428.05825786092,0.0,17046.647270198566,13807.784288860836,30182.093793189862,10800.0,10800.0
2025-09-14,33770.258661786575,0.0,64000.502816845445,97770.76147863202,52622.34029453275,52622.34029453275,10485.96066199569,17460.57535507559,14490.246526396242,38.64737784909198,10800.0,10414.243901349982
2025-09-15,42398.00540066184,0.0,313.1674990197657,42711.1728996816,66531.32195870462,66531.32195870462,60.72137559585315,22063.45216643483,17524.215766027195,6985.776300559513,10414.243901349982,10800.0
2025-09-16,41878.84749734524,0.0,485.93242459899665,42364.77992194424,63661.89968040095,63661.89968040095,72.57639738569947,21157.111241127044,17137.2601053129,222.85495863917475,10800.0,10800.0
2025-09-17,43493.30411857352,0.0,443.4213226003226,43936.72544117384,67437.978402926,67437.978402926,91.34773582740222,22063.41404759622,17871.36537855294,3377.159069710131,10800.0,10800.0
2025-09-18,42313.85436749276,0.0,72.70550041000456,42386.55986790276,66414.3514008663,66414.3514008663,12.593630306535353,21304.74328216775,17256.842058555885,3422.9926908943066,10800.0,10800.0
2025-09-19,24632.807338677347,0.0,0.0,24632.807338677347,48818.32309715588,48818.32309715588,0.0,14853.820269507562,12031.594418301129,29894.744929282777,10800.0,10800.0
2025-09-20,19358.777136269477,0.0,0.0,19358.777136269477,40859.205232612505,40859.205232612505,0.0,18072.83273400688,14638.994514545575,21779.93327981787,10800.0,10800.0
2025-09-21,35430.4253473306,0.0,40199.1678555275,75629.5932028581,55499.22033788692,55499.22033788692,6445.187114455384,19534.308476300786,15962.019829018971,84.63132172716143,10800.0,10645.300040871853
2025-09-22,43634.90000825936,0.0,1000.5959078136343,44635.495916073,67126.7591562692,67126.7591562692,173.30268978168908,21851.011163400333,17624.062139998554,2459.0929393157617,10645.300040871853,10728.918821267089
2025-09-23,43813.60477573593,0.0,3737.364754814758,47550.96953055068,67409.24559234071,67409.24559234071,569.5603898468593,21545.028090232096,17419.589277319974,1736.7515859421185,10728.918821267089,10764.344905453785
2025-09-24,45061.7415734609,0.0,133.79975936716403,45195.54133282806,69307.66534289243,69307.66534289243,28.325007482845965,21435.4377842229,17330.615020128957,4167.942486281338,10764.344905453785,10800.0
2025-09-25,44550.74049833184,0.0,106.25664583333335,44656.99714416517,68739.8046733638,68739.8046733638,15.37166666666667,20499.369247718918,16604.489090652318,4524.847282963873,10800.0,10800.0
2025-09-26,22551.510041312424,0.0,0.0,22551.510041312424,46775.18848048966,46775.18848048966,0.0,14988.771331363398,12140.904778404352,26233.078427530618,10800.0,10800.0
2025-09-27,19197.47633641163,0.0,0.0,19197.47633641163,39904.293392380685,39904.293392380685,0.0,18553.401100788247,15028.254891638484,18577.844933230917,10800.0,10800.0
2025-09-28,38475.7359391506,0.0,43350.564698007984,81826.3006371586,59741.78688500753,59741.78688500753,7030.743649202264,18590.080903876224,15383.695235249268,78.51569891618055,10800.0,10438.078107656082
2025-09-29,45175.64995833411,0.0,2371.590855977084,47547.24081431119,69674.83265721172,69674.83265721172,363.20250567410324,22150.58331453524,17702.591705847855,2830.1519541984453,10438.078107656082,10704.056750906848
2025-09-30,45314.61118784048,0.0,5928.114927274772,51242.72611511525,69731.27797746185,69731.27797746185,916.4994597435469,23053.079591538495,18591.09718788937,763.6202668896101,10704.056750906848,10795.053730081076
2025-10-01,44390.13289845684,0.0,0.0,44390.13289845684,71996.14353482696,71996.14353482696,0.0,18421.76435264155,14917.177482712617,18830.035131564706,10795.053730081076,10800.0
2025-10-02,40507.802856500726,0.0,0.0,40507.802856500726,65301.0292979776,65301.0292979776,0.0,19540.75103404998,15828.008337580493,9857.50348484144,10800.0,10800.0
2025-10-03,18987.617653708214,0.0,0.0,18987.617653708214,42678.92772948351,42678.92772948351,0.0,15008.458352054426,12156.851265164087,32010.166942593172,10800.0,10800.0
2025-10-04,16772.715207264002,0.0,0.0,16772.715207264002,37759.75819687627,37759.75819687627,0.0,18216.90583859237,14755.693729259825,21202.563654210386,10800.0,10800.0
2025-10-05,36209.11667613538,0.0,8339.136567917429,44548.25324405281,59459.98057587739,59459.98057587739,1497.538900785445,21437.44945147084,17383.32221549999,2167.4311740253215,10800.0,10778.902044657107
2025-10-06,42213.37790117414,0.0,0.0,42213.37790117414,66226.67833040524,66226.67833040524,0.0,19857.4505822987,16065.546811853343,4701.665309959882,10778.902044657107,10800.0
2025-10-07,42265.56169102767,0.0,0.0,42265.56169102767,66961.62631503082,66961.62631503082,0.0,20388.64451459776,16514.80205682419,5316.220857257268,10800.0,10800.0
2025-10-08,41465.82885174043,0.0,0.0,41465.82885174043,66008.26262444715,66008.26262444715,0.0,20938.434741165307,16960.1321403439,5551.464356959074,10800.0,10800.0
2025-10-09,40473.92943231284,0.0,0.0,40473.92943231284,64866.386890422196,64866.386890422196,0.0,20334.165361626212,16470.673942917238,5242.913788379891,10800.0,10800.0
2025-10-10,18769.66132913489,0.0,0.0,18769.66132913489,42126.80352722296,42126.80352722296,0.0,15825.20040203692,12818.412325649906,29776.404534169287,10800.0,10800.0
2025-10-11,16527.9796841523,0.0,0.0,16527.9796841523,37887.03976410734,37887.03976410734,0.0,18346.50834039136,14860.671755717005,20294.88959609966,10800.0,10800.0
2025-10-12,35969.28529041007,0.0,18891.647883834416,54860.93317424449,58978.85725997665,58978.85725997665,3132.0585352954886,19964.984972228864,16388.908380288925,19.883219998874324,10800.0,10558.58827468496
2025-10-13,42095.851977283695,0.0,0.0,42095.851977283695,67341.0966708182,67341.0966708182,0.0,20533.343115406315,16414.737370695577,6195.095626107465,10558.58827468496,10800.0
2025-10-14,42399.69841356669,0.0,1052.321153823276,43452.01956738997,67258.16245271254,67258.16245271254,205.2948976911161,21847.862434144252,17696.76857165684,2538.5342045829175,10800.0,10800.0
2025-10-15,41712.66047955505,0.0,297.51323239452984,42010.17371194958,66500.90287161857,66500.90287161857,45.23884017251271,21005.4299505783,17014.398259968424,635.08637118121,10800.0,10800.0
2025-10-16,42722.825001310135,0.0,7063.34599442378,49786.17099573392,67588.49625299196,67588.49625299196,1083.189077631801,22536.915662660096,18254.90168675468,1423.1984047183466,10800.0,10800.0
2025-10-17,19245.77554947663,0.0,0.0,19245.77554947663,42547.05399147808,42547.05399147808,0.0,15979.633642754981,12943.503250631533,23506.724282687963,10800.0,10800.0
2025-10-18,16326.022382564453,0.0,0.0,16326.022382564453,37855.103618730966,37855.103618730966,0.0,17831.870868836064,14443.815403757217,18390.454886985455,10800.0,10800.0
2025-10-19,38240.182111666334,0.0,39415.36264210591,77655.54475377224,61421.046588462516,61421.046588462516,6327.5202167605585,20122.729921676568,16421.09177303364,161.20612324681542,10800.0,10664.799403915978
2025-10-20,45313.66953012528,0.0,2371.947370314048,47685.61690043932,71066.3477042217,71066.3477042217,447.3021736270991,22222.693878837188,17878.70150538251,2728.8751377274602,10664.799403915978,10800.0
2025-10-21,46542.810261312115,0.0,0.0,46542.810261312115,72148.9729546776,72148.9729546776,0.0,22078.609115122686,17883.67338324937,1491.4558728042937,10800.0,10800.0
2025-10-22,45666.24829790596,0.0,4231.723896470343,49897.9721943763,71861.90982569128,71861.90982569128,781.4435947398554,22584.538838856828,18321.51752164418,2825.4354032184883,10800.0,10768.843264255396
2025-10-23,45527.9610190929,0.0,0.0,45527.9610190929,71933.83256664209,71933.83256664209,0.0,21975.853152708736,17772.399991523933,4350.882372123964,10768.843264255396,10800.0
2025-10-24,18000.224245658566,0.0,0.0,18000.224245658566,41277.39784178462,41277.39784178462,0.0,17233.000798404966,13958.730646708027,19583.07697342102,10800.0,10800.0
2025-10-25,15942.395574200462,0.0,0.0,15942.395574200462,37826.07057349392,37826.07057349392,0.0,18407.552450407966,14910.117484830458,14930.20287458308,10800.0,10800.0
2025-10-26,41611.156775111354,0.0,14380.323836699943,55991.4806118113,66130.59202780953,66130.59202780953,2412.5791698511885,21387.350583595366,17429.797770953664,41.30636835235464,10800.0,10682.173557509532
2025-10-27,46454.17039260435,0.0,2017.865584291771,48472.03597689612,73147.56482548857,73147.56482548857,322.409421660793,21702.61900374463,17504.618933608537,5719.392510346608,10682.173557509532,10764.95406798132
2025-10-28,47183.43395965356,0.0,0.0,47183.43395965356,72948.77135961037,72948.77135961037,0.0,22079.352677682222,17852.734330105795,2749.731312033944,10764.95406798132,10800.0
2025-10-29,46647.30741899963,0.0,12389.295366230395,59036.60278523003,72199.62178050603,72199.62178050603,1968.8712473802966,21998.7701887194,17878.014995496276,735.4810346632077,10800.0,10734.432063740482
2025-10-30,48420.71264573044,0.0,1045.010243951385,49465.72288968183,74216.87537762083,74216.87537762083,184.0803028741999,21314.686531955453,17308.736579303877,5607.188077843461,10734.432063740482,10685.720409940528
2025-10-31,17930.94185624802,0.0,0.0,17930.94185624802,41233.43277945614,41233.43277945614,0.0,17528.824755035654,14095.496420525353,13895.812378279177,10685.720409940528,10800.0
2025-11-01,15794.606030998002,0.0,0.0,15794.606030998002,37803.13284446114,37803.13284446114,0.0,18755.84132661587,15192.231474558857,11695.48455907079,10800.0,10800.0
2025-11-02,44138.42210678171,0.0,23048.632461608002,67187.05456838972,69044.31738829687,69044.31738829687,3888.3379650470465,21501.417739747343,17559.356445162237,194.2101254254883,10800.0,10640.879915592348
2025-11-03,49941.690717681195,0.0,0.0,49941.690717681195,76241.95111334749,76241.95111334749,0.0,22054.75566352794,17721.144011490745,2403.4091779769715,10640.879915592348,10800.0
2025-11-04,50651.09038074334,0.0,2730.235610536374,53381.325991279715,77156.13361838064,77156.13361838064,438.6336500397712,21729.206144625485,17600.656977146646,5886.146067608251,10800.0,10800.0
2025-11-05,50962.702830541886,0.0,15.867291266666449,50978.57012180855,76690.66509382389,76690.66509382389,3.227683333333289,22835.794290234408,18496.993375089874,2677.0717953460244,10800.0,10800.0
2025-11-06,51674.683268862675,0.0,4190.227371847275,55864.910640709946,77083.14120626161,77083.14120626161,788.4390655329826,22820.028007940477,18610.371163134776,2292.338876988909,10800.0,10659.83502588556
2025-11-07,18688.460210586767,0.0,0.0,18688.460210586767,43036.023865221054,43036.023865221054,0.0,17476.26697402834,14029.627772259955,16270.922880119333,10659.83502588556,10800.0
2025-11-08,16642.552718446972,0.0,0.0,16642.552718446972,38806.115397015266,38806.115397015266,0.0,18469.78038360603,14960.522110720884,11505.650024130116,10800.0,10800.0
2025-11-09,47483.17586706324,0.0,19695.039384342523,67178.21525140577,72597.13943831922,72597.13943831922,3220.015545604061,22199.56479038744,18087.272701239715,358.04571144221745,10800.0,10682.638643304565
2025-11-10,53675.18604561638,0.0,940.5655421348091,54615.75158775118,79305.23916615901,79305.23916615901,156.98765967851955,23190.649133122253,18687.339356599787,1100.4739493150544,10682.638643304565,10790.512466892611
2025-11-11,54222.3433183282,0.0,0.0,54222.3433183282,80669.5119612726,80669.5119612726,0.0,21438.78090348041,17356.873752022482,5028.585143148009,10790.512466892611,10800.0
2025-11-12,53801.85605697649,0.0,60.579686666667136,53862.43574364315,80535.88209945403,80535.88209945403,11.773333333333426,22718.182597922507,18401.72790431724,5275.212989182093,10800.0,10800.0
2025-11-13,54568.62313180728,0.0,0.0,54568.62313180728,79782.99809772965,79782.99809772965,0.0,20442.227480243906,16558.204258997575,3503.1035598166545,10800.0,10800.0
2025-11-14,19303.728777889875,0.0,0.0,19303.728777889875,44473.64854525908,44473.64854525908,0.0,16069.888374904644,13016.609583672765,13821.914454027206,10800.0,10800.0
2025-11-15,17480.12886510727,0.0,0.0,17480.12886510727,39781.50734959614,39781.50734959614,0.0,19139.9272234947,15503.341051030699,7933.034260465485,10800.0,10800.0
2025-11-16,51069.85142985644,0.0,16052.094256339675,67121.94568619612,76453.89471565711,76453.89471565711,2643.7972907119756,22315.419342993184,18244.925825497736,592.6541055403223,10800.0,10611.737602585272
2025-11-17,56279.384004307416,0.0,0.0,56279.384004307416,82691.0660066906,82691.0660066906,0.0,22023.17931085994,17669.339084123294,5641.471446620625,10611.737602585272,10800.0
2025-11-18,56319.779935687424,0.0,0.0,56319.779935687424,81594.83217323587,81594.83217323587,0.0,21004.807878349544,17013.894381463142,2713.366843016143,10800.0,10800.0
2025-11-19,57484.3165013753,0.0,0.0,57484.3165013753,82815.17032534233,82815.17032534233,0.0,23021.058203822766,18647.057145096434,3072.857666616009,10800.0,10800.0
2025-11-20,56732.21652589913,0.0,0.0,56732.21652589913,82690.33794709563,82690.33794709563,0.0,21132.00210641434,17116.921706195615,3882.1815135435772,10800.0,10800.0
2025-11-21,20868.022307002026,0.0,0.0,20868.022307002026,47145.02064409385,47145.02064409385,0.0,16383.444314918255,13270.589895083787,15167.782157592716,10800.0,10800.0
2025-11-22,18496.805297400955,0.0,0.0,18496.805297400955,41707.09380390522,41707.09380390522,0.0,18433.504663550742,14931.138777476108,7984.898434497251,10800.0,10800.0
2025-11-23,53066.14973670818,0.0,13158.199028005429,66224.3487647136,78412.19748806968,78412.19748806968,2250.2701014475906,22483.782729953193,18275.156313519936,1221.7448897506943,10800.0,10729.675219713507
2025-11-24,57795.607625105695,0.0,99.52995899999979,57895.137584105694,83981.6932504798,83981.6932504798,18.83966666666663,21116.654901485166,17041.19816794515,5763.132483606446,10729.675219713507,10800.0
2025-11-25,57213.05820946579,0.0,0.0,57213.05820946579,83540.93826511223,83540.93826511223,0.0,23520.71162261454,19051.776414317777,2903.342590148808,10800.0,10800.0
2025-11-26,58888.1412241042,0.0,0.0,58888.1412241042,84402.49408470187,84402.49408470187,0.0,21292.931140087574,17247.274223470937,3599.170284751906,10800.0,10800.0
2025-11-27,58823.48167113734,0.0,0.0,58823.48167113734,84484.25809810008,84484.25809810008,0.0,21543.257046839673,17450.03820794014,4610.146525867215,10800.0,10800.0
2025-11-28,21036.66057050717,0.0,0.0,21036.66057050717,48465.4570413803,48465.4570413803,0.0,17259.06297395489,13979.841008903466,14264.996526328883,10800.0,10800.0
2025-11-29,18691.63481195805,0.0,0.0,18691.63481195805,43303.20216005166,43303.20216005166,0.0,17951.006938425984,14540.315620125053,4963.060741750733,10800.0,10800.0
2025-11-30,56175.211184971544,0.0,19582.35245924147,75757.56364421302,81283.30827136291,81283.30827136291,3095.47247047656,22028.083151415558,17962.698188224582,68.56766198182709,10800.0,10666.72129380225
2025-12-01,64383.064608281435,0.0,29558.898844799554,93941.96345308099,87357.9089307182,87357.9089307182,4407.707961171115,23532.259668416453,18941.179495839355,875.6089859788977,10666.72129380225,10800.0
2025-12-02,65925.41877874135,0.0,33480.30079988908,99405.71957863044,88299.43296415528,88299.43296415528,4839.139173909839,23105.477267091308,18758.09989926592,153.3848202397353,10800.0,10752.596318975604
